CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
558,48,M,3,Post-Graduate,Married,$80K - $120K,Blue,37,3,0,1,1438.3,362,1076.3,0.42255933752619634,10658,125,0.0,0.3534105310093198
559,30,M,0,Uneducated,Single,Unknown,Blue,33,3,2,4,1438.3,1574,3.0,0.6810274273469944,2652,33,1.5730537542831238,0.4635631680812895
560,37,M,2,Graduate,Single,$80K - $120K,Gold,32,5,5,3,29509.8078234096,1511,27998.8078234096,1.3109876918321923,2324,43,0.0,0.1878707282555433
561,54,M,2,High School,Single,Less than $40K,Blue,26,3,4,6,6304.994669417369,1454,4850.994669417369,0.0,3016,42,0.9506133470365079,0.34801612900438994
562,47,F,2,Graduate,Married,Unknown,Blue,13,4,0,2,9190.262477969836,1060,8130.262477969836,0.6345492135319798,4902,70,2.7703378322221015,0.2645061569546681
563,39,F,5,Graduate,Single,$60K - $80K,Blue,28,4,5,4,1438.3,2517,3.0,1.1292621992821004,4195,55,0.0,0.0
564,40,F,3,Uneducated,Married,$40K - $60K,Blue,52,4,2,3,12025.603268910787,407,11618.603268910787,0.5797402494762983,1960,44,1.0852709122034658,0.493601093201508
565,41,F,2,Graduate,Single,Less than $40K,Blue,33,4,3,0,2714.1268781291237,1590,1124.1268781291237,1.0125458049834628,2252,49,0.0,0.0
566,40,F,2,Uneducated,Unknown,$60K - $80K,Blue,24,3,4,2,17752.090710666685,974,16778.090710666685,0.40848799317965306,2791,45,1.8592669415147074,0.20050586297018455
567,42,M,1,Graduate,Divorced,Less than $40K,Blue,38,3,3,6,2709.6918539010476,1469,1240.6918539010476,2.607671599951199,7914,109,0.0,0.36741663254818946
568,54,F,1,Graduate,Single,Less than $40K,Blue,15,6,3,5,1438.3,0,1438.3,0.0,6775,107,1.104487747265194,0.698230301556247
569,52,F,3,High School,Married,$40K - $60K,Silver,36,2,6,2,23242.540263442723,312,22930.540263442723,1.9171316822945288,1158,19,0.19000002531654675,0.0
570,39,F,0,High School,Married,$80K - $120K,Silver,38,2,0,3,1712.4113867418382,162,1550.4113867418382,0.0,4237,50,0.9159273102934767,0.5718505710670758
571,52,F,1,Graduate,Single,Less than $40K,Blue,26,3,4,0,9245.97893469584,1132,8113.9789346958405,1.5595926238954718,891,12,0.0,0.035525055236967126
572,47,F,4,Doctorate,Married,Less than $40K,Blue,32,3,3,4,18226.006320610955,500,17726.006320610955,1.1213980281468965,2882,31,2.8195422052294004,0.4689706778238001
573,44,F,4,High School,Single,$120K +,Blue,46,6,6,3,4484.970004240233,1157,3327.970004240233,0.19909720128000796,3119,60,0.35051081630669473,0.0
574,53,M,5,College,Unknown,Less than $40K,Blue,36,1,0,4,1438.3,1701,3.0,1.3911608011298071,3079,38,1.0796019683521973,0.0
575,62,F,4,High School,Married,$40K - $60K,Blue,33,2,5,2,9057.006951448466,2060,6997.006951448466,0.3751093896877456,2961,47,1.8070252378516614,0.0
576,48,M,2,Uneducated,Unknown,Less than $40K,Blue,17,3,4,1,10002.414452021188,0,10002.414452021188,0.0,4607,66,0.9976496932477208,0.0
577,54,F,4,Graduate,Married,$40K - $60K,Blue,33,2,6,3,1438.3,241,1197.3,0.8866381283627383,5286,76,0.0,0.7764937389931953
578,44,F,3,High School,Single,Unknown,Blue,41,2,3,3,17584.55709261413,2232,15352.55709261413,0.0,5287,78,2.892047444221696,0.0
579,57,F,1,Graduate,Divorced,$80K - $120K,Blue,24,5,3,3,12022.187902600503,475,11547.187902600503,1.9023768089870574,5465,83,0.0,0.3626587083429305
580,38,F,0,Unknown,Married,$60K - $80K,Blue,43,1,0,3,8227.592719371401,0,8227.592719371401,1.3023525934443678,2801,55,1.6254690454356417,0.7637285606704604
581,41,F,4,Post-Graduate,Married,Unknown,Blue,29,3,0,5,1438.3,571,867.3,0.2749783679173347,2627,49,1.5863638362482506,0.021070115432797187
582,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,40,4,4,3,8600.48641054985,393,8207.48641054985,1.5775479071161107,3983,75,1.395397985612072,0.44182712703492244
583,52,F,3,Graduate,Unknown,Unknown,Blue,48,3,2,4,12055.631604854909,207,11848.631604854909,0.01468328508567518,3975,89,0.0,0.3634932825431264
584,26,M,2,Uneducated,Unknown,$60K - $80K,Blue,24,1,1,3,1438.3,43,1395.3,0.0,2491,29,1.1246687423407016,0.0
585,54,F,3,Doctorate,Single,$80K - $120K,Blue,49,2,0,2,20569.922239732656,1571,18998.922239732656,1.0560874773843336,1107,17,0.49442128639106414,0.4416380274592586
586,59,M,4,High School,Married,$80K - $120K,Blue,42,5,0,3,22309.67785928247,1371,20938.67785928247,0.6580846735410245,5847,84,1.189478282935677,0.4998012450625565
587,37,M,0,Graduate,Married,$80K - $120K,Blue,50,4,1,5,10104.183829326852,1389,8715.183829326852,2.850621583900015,2571,57,2.0269383557404614,0.12456810792014278
588,42,F,4,Graduate,Married,$40K - $60K,Blue,16,2,3,5,1438.3,2028,3.0,0.0,3951,83,1.2459444520373824,0.0
589,63,M,2,High School,Single,$120K +,Blue,33,3,1,0,6865.335624118075,0,6865.335624118075,0.799558758030084,845,10,2.128506006760233,0.5351418384724598
590,40,F,3,Uneducated,Married,$80K - $120K,Blue,37,5,1,5,23838.180307657167,223,23615.180307657167,2.615213091005124,1347,24,2.4172453824838667,0.02889573502266149
591,57,F,0,College,Married,Less than $40K,Blue,29,3,3,3,8671.331944730964,521,8150.331944730964,0.0,3655,49,1.0722461491006694,0.6031559415810591
592,61,M,4,Uneducated,Married,Less than $40K,Blue,33,3,2,3,10606.072975800846,0,10606.072975800846,0.0,7548,106,1.1820777906524693,0.22768818134417695
593,52,F,4,Graduate,Married,Unknown,Blue,32,1,3,4,4218.921592857512,0,4218.921592857512,0.6323686461901069,4507,53,0.796519946223431,0.8417931615342653
594,41,M,5,Uneducated,Single,$120K +,Silver,32,1,1,0,10997.071525233932,0,10997.071525233932,0.0,4599,73,0.0,0.0
595,53,M,4,Uneducated,Married,$40K - $60K,Blue,33,2,4,4,17422.518637337387,0,17422.518637337387,0.7450010081635366,3373,61,0.45228252932297097,0.2748008894232362
596,60,M,5,Graduate,Married,$80K - $120K,Blue,41,2,3,5,14165.901558756446,523,13642.901558756446,0.48871498810580755,4115,72,0.32786316873493077,0.07541400564388237
597,59,M,1,Graduate,Single,$80K - $120K,Blue,32,4,2,4,1914.2510988615277,438,1476.2510988615277,0.0,3278,58,0.8762169938040836,0.10949449742127237
598,41,M,1,Unknown,Single,Less than $40K,Blue,41,3,0,2,15639.575593527548,1869,13770.575593527548,2.127849105748586,2828,54,0.6606671771658453,0.0
599,52,M,2,Uneducated,Married,$120K +,Blue,44,3,0,4,8035.138163564349,737,7298.138163564349,0.34725249686543536,2356,52,0.0,0.2585495762316833
600,36,F,5,College,Married,Less than $40K,Blue,26,3,0,2,6058.273386860408,0,6058.273386860408,1.0366028311062223,2610,45,2.215511946215916,0.07507447960044696
601,30,F,2,Graduate,Married,Unknown,Blue,23,4,0,5,11754.59134849931,210,11544.59134849931,1.0059813270565658,6856,101,0.0,0.031374782858040295
602,49,F,5,Post-Graduate,Single,$40K - $60K,Blue,23,1,2,5,3790.799664456028,0,3790.799664456028,0.0,5239,80,0.6046120339962384,0.0
603,55,F,5,High School,Single,Unknown,Blue,18,4,2,0,1438.3,1611,3.0,2.779910269718582,3213,40,0.0043851234338510015,0.0
604,44,F,2,Unknown,Unknown,Less than $40K,Blue,31,2,2,5,4554.247700935011,921,3633.2477009350114,0.7181199985120965,3526,59,0.0,0.6015238129889597
605,48,M,2,Uneducated,Married,Less than $40K,Blue,43,5,3,3,20268.900282789862,0,20268.900282789862,0.0,4199,59,0.8520494412371551,0.17189856319268992
606,65,F,3,Graduate,Divorced,Less than $40K,Blue,34,3,2,0,17218.895815918437,1859,15359.895815918437,0.0,5086,46,0.7948875432327344,0.0
607,47,F,2,High School,Married,$80K - $120K,Blue,50,1,0,3,15572.898960983166,28,15544.898960983166,0.19771295685146367,5164,90,0.8838515033693297,0.24841234126603506
608,42,M,3,High School,Single,$60K - $80K,Blue,37,1,3,5,3102.669959356599,1085,2017.669959356599,2.3538737914605146,2663,39,0.6984842780733022,0.38502595788171873
609,65,M,2,Post-Graduate,Single,Less than $40K,Blue,13,4,1,1,6240.680633277584,0,6240.680633277584,0.0,5078,64,0.23806593491211953,0.21353076382535435
610,51,F,4,Doctorate,Unknown,Less than $40K,Platinum,22,2,4,3,4390.191923113222,0,4390.191923113222,0.18546344761779132,5118,87,0.0,0.05159580637577457
611,48,M,5,Unknown,Single,$40K - $60K,Blue,34,2,2,1,10762.430621465826,0,10762.430621465826,1.0678459058426588,4304,65,1.0732003727869441,0.0
612,48,M,4,Uneducated,Married,$80K - $120K,Blue,40,4,1,3,1438.3,0,1438.3,0.0,6769,93,1.080748116709979,0.14224023803416422
613,46,F,2,Graduate,Single,$80K - $120K,Blue,20,4,3,2,7263.655890115457,556,6707.655890115457,0.9761781982257631,4618,72,0.1561717940352525,0.1996825162217207
614,50,M,5,Uneducated,Single,Less than $40K,Silver,23,4,0,3,16212.146023135505,767,15445.146023135505,0.566587447528762,1940,35,0.0,0.2467937966056301
615,46,F,1,Unknown,Single,Less than $40K,Blue,41,2,0,0,1438.3,1529,3.0,0.9240947246497622,2261,31,1.4952460430165697,0.5466638670111799
616,50,M,1,Uneducated,Married,$120K +,Blue,45,2,3,2,9119.616783656145,568,8551.616783656145,0.6374340296314931,6438,96,0.8065988071288277,0.0
617,64,F,3,High School,Single,Unknown,Blue,44,2,5,4,5026.545608026669,1917,3109.5456080266686,0.8379695593965631,3693,70,1.6587199248001294,0.3158560358992115
618,52,F,1,College,Unknown,Less than $40K,Blue,17,1,3,2,28745.743822490134,1691,27054.743822490134,0.4546171723918191,2357,42,1.45534992375398,0.46422264969151394
619,45,M,0,Uneducated,Divorced,$40K - $60K,Blue,26,4,0,0,1438.3,1364,74.29999999999995,1.3846140043610649,3812,43,0.0,0.0
620,48,F,3,Uneducated,Single,$60K - $80K,Gold,36,3,0,0,10359.332281765943,2026,8333.332281765943,0.0,4566,80,1.6794015621856424,0.06120367446988241
621,47,M,4,Unknown,Married,$40K - $60K,Silver,45,3,0,0,1438.3,857,581.3,0.840748695743849,999,17,0.0,0.4501656206285258
622,51,M,3,Graduate,Single,Less than $40K,Blue,37,5,1,6,1438.3,363,1075.3,0.5431677374836942,2142,32,1.0901151377952276,0.38741819773707054
623,26,F,1,Uneducated,Single,Less than $40K,Blue,24,5,3,2,1438.3,0,1438.3,0.9154554677461297,4624,60,1.3187163673777398,0.0
624,51,M,1,College,Single,Less than $40K,Blue,44,3,2,5,1438.3,609,829.3,1.493588635965524,589,10,0.8617474661977331,0.40905448871642275
625,37,M,4,Doctorate,Married,Less than $40K,Blue,33,3,5,4,1438.3,0,1438.3,0.6077486941604712,3274,56,0.025880908721018447,0.25363435223843034
626,49,M,2,High School,Single,Less than $40K,Blue,35,4,4,6,1438.3,655,783.3,0.8868722889077398,3083,39,2.073378698582434,0.01523607263193738
627,63,F,0,Post-Graduate,Single,$60K - $80K,Blue,21,4,4,6,3605.702545351637,0,3605.702545351637,2.1866450439656493,5136,58,0.8702803999694615,0.9789041608775237
628,52,F,2,Unknown,Single,$60K - $80K,Blue,56,5,1,0,3408.510679810329,0,3408.510679810329,0.025632918647790937,2170,27,0.0,0.40252670586696504
629,45,F,3,College,Single,$40K - $60K,Blue,23,3,2,6,1438.3,406,1032.3,0.9313275911596158,4793,55,1.8677781477843873,0.5863248740683933
630,53,F,2,Graduate,Unknown,$40K - $60K,Blue,40,4,0,5,7812.5513781340505,437,7375.5513781340505,1.555665389979814,523,10,0.0,0.0
631,40,F,1,College,Married,$60K - $80K,Blue,34,4,4,6,1438.3,428,1010.3,1.770618807303124,6904,110,0.4583003209555284,0.0
632,43,F,2,College,Unknown,Unknown,Blue,40,5,0,0,23836.33819483121,0,23836.33819483121,1.8666660110123392,3321,53,0.0,0.40783534888955564
633,40,M,0,Unknown,Married,Less than $40K,Blue,28,2,6,0,1438.3,453,985.3,0.8981088606930804,4975,88,1.433153327861782,0.08225855955470288
634,50,M,2,High School,Single,Less than $40K,Blue,50,2,4,5,7823.368011292784,0,7823.368011292784,0.7173482605567877,1094,17,1.2945344377744905,0.9583076167801621
635,33,F,3,High School,Married,$40K - $60K,Blue,45,4,3,2,3305.265524835366,384,2921.265524835366,3.071080032852106,7244,86,1.831032957765094,0.0
636,48,M,3,College,Divorced,$80K - $120K,Blue,29,4,4,5,5179.204725345501,2383,2796.204725345501,0.0,1660,35,1.722777600729327,0.3529462637172451
637,36,M,1,High School,Single,Less than $40K,Blue,35,2,0,6,3700.707350550825,0,3700.707350550825,0.3050600151046469,3451,55,0.9945589187505026,0.3320619382423883
638,43,M,2,Unknown,Single,Less than $40K,Blue,32,3,0,5,19111.366693270673,1810,17301.366693270673,0.0,5448,80,0.0,0.0
639,26,F,2,Post-Graduate,Married,$40K - $60K,Blue,27,2,4,6,4506.876906690103,635,3871.876906690103,0.0,5449,98,0.19764389618151285,0.0
640,57,F,0,College,Single,$60K - $80K,Blue,40,3,2,1,4837.668142322747,1386,3451.6681423227474,3.0537590442075144,720,10,2.2266874651848476,0.18131454560771726
641,54,M,2,Uneducated,Married,$120K +,Blue,36,3,1,6,4949.863156761514,772,4177.863156761514,1.4529220925972206,5984,76,0.7311118226195197,0.030156474960960064
642,60,F,2,Doctorate,Single,Unknown,Blue,54,4,3,4,12289.261057777276,759,11530.261057777276,0.6704109408013023,2830,43,0.49518825538677336,0.43675751658077516
643,43,M,1,High School,Single,$40K - $60K,Blue,35,4,2,0,8326.446790776998,205,8121.446790776998,1.361798899098942,5456,101,0.13190049456089709,0.0
644,49,F,2,Uneducated,Unknown,Unknown,Blue,41,3,6,2,9214.261354655526,0,9214.261354655526,0.0,3697,55,1.8310084314508388,0.2704680659589959
645,50,F,1,Unknown,Divorced,$60K - $80K,Blue,52,1,0,3,1850.4391164387007,1239,611.4391164387007,0.06057523415394739,4152,60,0.33306041410174886,0.48944043853517544
646,50,F,2,Uneducated,Unknown,$60K - $80K,Blue,16,3,4,2,1438.3,979,459.29999999999995,3.397,3676,45,0.318596343708951,0.5723643554503299
647,53,M,0,Unknown,Divorced,Less than $40K,Blue,26,5,3,3,2407.93112648008,472,1935.93112648008,0.5632476514609744,6468,84,1.1589870514190799,0.0
648,54,M,0,Graduate,Married,$120K +,Blue,31,4,3,6,11338.31364699826,402,10936.31364699826,0.0,5854,99,0.8055170676752649,0.814302731099969
649,42,M,2,High School,Single,$40K - $60K,Blue,32,3,4,3,1438.3,411,1027.3,1.0453845531581691,5478,74,1.174840556333446,0.01773637807638903
650,43,F,1,Graduate,Single,$80K - $120K,Blue,44,3,5,5,9889.491271985538,0,9889.491271985538,0.9240177668812652,3186,37,1.7942760322797915,0.17462625322210992
651,48,M,3,High School,Married,$80K - $120K,Blue,32,1,3,0,8628.232312994449,1150,7478.232312994449,0.8508099387025483,3602,42,0.0,0.28319665495793667
652,48,F,5,High School,Married,$80K - $120K,Blue,42,6,4,4,4505.534408569253,60,4445.534408569253,2.3845678353415884,5077,66,0.1485567829101203,0.0
653,50,F,5,Graduate,Single,$60K - $80K,Blue,34,5,1,2,12060.2556018968,2517,9543.2556018968,0.0,646,13,0.0,0.6257069272724352
654,30,F,0,Graduate,Unknown,$40K - $60K,Blue,56,3,0,3,18278.31747105599,603,17675.31747105599,1.4567271138834923,5546,60,0.5155263918871194,0.06813943258631526
655,54,M,3,High School,Single,$40K - $60K,Blue,24,5,1,6,4015.681560501802,207,3808.681560501802,1.7336738899243118,4968,63,0.9739887928358273,0.347896734265006
656,43,M,5,Doctorate,Single,$60K - $80K,Blue,40,3,6,3,13512.701055466629,867,12645.701055466629,0.9129801228846799,3638,79,1.4249062775033852,0.0
657,46,M,4,Doctorate,Married,$80K - $120K,Blue,29,3,0,6,23618.445665550018,649,22969.445665550018,0.33388874145203434,3918,87,0.0,0.13692209319236945
658,48,M,0,Uneducated,Divorced,Less than $40K,Blue,36,3,6,3,22667.44291241438,2517,20150.44291241438,0.9413863524746624,2378,46,0.8312833476661903,0.39686092759348224
659,53,M,3,Unknown,Married,$40K - $60K,Blue,30,3,2,5,14687.269797826895,1402,13285.269797826895,1.0985486066294177,1675,21,0.0,0.0
660,50,F,2,Graduate,Single,Less than $40K,Blue,17,1,0,2,17474.202560961123,0,17474.202560961123,0.0,6282,81,1.8397209341579859,0.09863692091745413
661,50,M,4,Doctorate,Married,$40K - $60K,Blue,56,6,1,6,2171.9408301007606,0,2171.9408301007606,0.3065980244294249,5303,79,1.3508726340962722,0.09408567441378175
662,39,F,2,Graduate,Single,Less than $40K,Blue,38,1,3,3,6304.989951809977,1409,4895.989951809977,0.9093195760204368,4627,63,0.18725913175205988,0.25881979822616974
663,45,F,3,College,Married,$60K - $80K,Blue,19,4,2,1,21166.599559509566,633,20533.599559509566,0.9725942584633587,3335,56,0.0,0.0
664,53,F,4,Uneducated,Single,$80K - $120K,Blue,41,2,4,0,9294.829049065294,2517,6777.829049065294,0.0,3791,55,1.0048861306243477,0.3288753264876831
665,29,M,3,Graduate,Married,Less than $40K,Blue,34,5,3,1,18106.14826852213,0,18106.14826852213,0.0,8908,92,0.0,0.0
666,52,M,0,Unknown,Married,Less than $40K,Blue,30,6,4,2,25838.155829805175,216,25622.155829805175,0.5804074179210348,1646,23,0.0,0.0
667,62,M,2,Graduate,Single,Less than $40K,Blue,33,4,0,0,7227.035279324403,0,7227.035279324403,0.4222360004410075,4368,53,1.6927321102213657,0.40558306571580593
668,53,F,3,Unknown,Married,Unknown,Blue,32,3,0,1,5409.231623266389,152,5257.231623266389,1.3866642409542171,3553,64,0.0,0.0
669,55,M,0,High School,Unknown,Less than $40K,Blue,27,3,3,4,14079.35185024239,0,14079.35185024239,0.0,3872,63,1.0248994716779511,0.0
670,37,M,1,Graduate,Unknown,Less than $40K,Blue,33,4,3,4,27401.696496053934,832,26569.696496053934,1.503466693824441,902,11,1.3686523242934023,0.09314447710836754
671,27,F,0,Unknown,Single,Unknown,Blue,38,4,0,5,13969.528001067421,2517,11452.528001067421,0.0,5468,84,1.972780747210122,0.38100562744150535
672,46,M,3,Graduate,Single,Less than $40K,Blue,37,3,6,3,5287.864129740146,208,5079.864129740146,0.0,4746,66,2.2023292757084794,0.6787076718408174
673,55,M,3,Graduate,Married,Less than $40K,Blue,30,5,2,3,16002.584296523186,365,15637.584296523186,0.6242581973782213,1193,24,0.5485714548726787,0.0
674,57,F,3,Graduate,Single,Less than $40K,Blue,39,4,0,2,1438.3,1895,3.0,3.397,5333,94,0.0,0.5875352133299807
675,45,F,2,Uneducated,Single,$80K - $120K,Blue,21,4,2,5,10804.666319995846,1710,9094.666319995846,0.9569346579570782,1590,23,0.36176280525398613,0.0
676,34,F,2,Graduate,Married,$40K - $60K,Blue,32,5,1,0,1438.3,1828,3.0,0.0,3291,59,1.521408045636822,0.08147766018654301
677,56,F,4,Uneducated,Married,Unknown,Blue,16,3,3,1,3961.768457732205,0,3961.768457732205,0.0,6048,84,2.0233323882510774,0.07067745288799643
678,44,M,2,Unknown,Married,Less than $40K,Blue,24,5,3,3,15171.348167148495,0,15171.348167148495,0.3499848951980453,4075,66,0.0,0.49473268067504494
679,41,F,2,Unknown,Single,$40K - $60K,Blue,31,3,4,3,16764.01801610121,1036,15728.01801610121,0.0,4850,58,0.0,0.0
680,59,F,5,Uneducated,Single,$80K - $120K,Blue,35,1,3,4,29884.438310321195,0,29884.438310321195,0.5384023818404591,5192,53,1.850437181465233,0.0
681,38,F,3,Uneducated,Single,$40K - $60K,Blue,37,3,1,3,10626.978700148982,0,10626.978700148982,0.0,4437,63,0.6924144842835831,0.0
682,33,F,0,Post-Graduate,Married,Less than $40K,Blue,32,3,1,3,14689.512349485707,1551,13138.512349485707,0.5348775398570204,5488,80,1.9131213734178933,0.0
683,34,M,2,Graduate,Single,Less than $40K,Blue,42,4,2,0,7260.016588555856,48,7212.016588555856,1.8322170785721994,755,10,0.9522704409353466,0.0
684,44,F,4,Graduate,Single,$120K +,Blue,47,4,5,0,6212.392813193757,1956,4256.392813193757,2.6328214089242685,2219,31,1.2134103637019946,0.5634533567494395
685,45,F,4,High School,Divorced,$40K - $60K,Blue,27,5,0,3,1438.3,1170,268.29999999999995,1.009539836951267,3541,41,3.0448792797543,0.0
686,59,F,4,Unknown,Single,$40K - $60K,Blue,23,6,0,2,28568.856583205725,940,27628.856583205725,0.353249619645438,2623,33,1.37884696401605,0.05118727842424242
687,42,M,5,Doctorate,Unknown,Less than $40K,Blue,23,3,3,3,8400.820132814184,2097,6303.820132814184,0.2017769367926165,5929,85,1.5119922688723566,0.3643315276729817
688,56,F,5,High School,Married,Less than $40K,Blue,37,2,2,3,12964.17781221174,1546,11418.17781221174,1.9455740906183956,5380,59,1.8541890163583852,0.2676437692240229
689,52,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,6,1438.3,1605,3.0,2.1042184392116257,4189,62,2.2231941261949864,0.0
690,36,F,0,High School,Married,Unknown,Blue,24,4,1,3,1438.3,0,1438.3,1.121383230035438,4077,84,0.782328848703793,0.32216939330776295
691,68,F,3,Graduate,Married,$60K - $80K,Blue,31,2,2,5,8472.275281782428,801,7671.275281782428,0.9154513309751455,2507,54,1.4317145971305676,0.0
692,55,M,4,Graduate,Married,Less than $40K,Silver,30,5,1,6,10550.923347825606,0,10550.923347825606,0.0,2208,34,0.25056675384466087,0.0
693,45,F,1,College,Married,Less than $40K,Blue,36,4,6,4,11917.730842801524,610,11307.730842801524,1.0712258920108344,7952,84,1.2743563744384512,0.4084522787909151
694,35,F,2,Doctorate,Married,$40K - $60K,Blue,44,3,3,3,7696.50258372722,1656,6040.50258372722,0.0,4986,75,0.0,0.0
695,59,F,1,High School,Married,Unknown,Blue,40,4,0,3,18615.103543842662,0,18615.103543842662,0.0,1589,45,2.508027174317241,0.3759697463238512
696,46,F,4,College,Single,Less than $40K,Blue,26,4,2,2,3470.3822036831725,0,3470.3822036831725,0.6789528583245317,1887,23,0.0,0.802732430846547
697,61,M,1,High School,Single,$40K - $60K,Blue,54,5,1,1,12171.07810364286,50,12121.07810364286,1.3388498156463637,5945,78,0.44788511915105517,0.8140605558039835
698,38,M,3,Graduate,Married,$60K - $80K,Blue,41,2,5,5,1438.3,1409,29.299999999999955,0.0,2913,77,0.04652722560658218,0.1034887228213208
699,52,M,3,College,Married,$60K - $80K,Blue,23,4,2,6,1438.3,0,1438.3,0.8949389495748793,4442,91,1.5211356414200394,0.1799299054930177
